time,gender,age,black,coloured,indian,white,geo
2011,Male,37,254306.1076,29338.5185,10990.98352,33072.03021,zaf
2011,Male,38,245755.6002,30923.0186,10855.89918,33569.51143,zaf
2011,Male,39,246427.7728,32504.59249,10760.49295,35083.32549,zaf
2011,Male,40,209522.6986,31590.84632,11087.90001,37223.06732,zaf
2011,Male,41,232586.4007,30389.49712,9796.60132,34957.99645,zaf
2011,Male,42,209840.642,30954.12159,9841.72677,35307.72211,zaf
2011,Male,43,204379.4406,29911.40127,8970.7348,33433.23802,zaf
2011,Male,44,165374.4626,26959.5335,8350.6475,31074.70137,zaf
2011,Male,45,170459.2697,28213.9441,8735.94667,31090.70929,zaf
2011,Male,46,172944.6233,27106.86017,8346.35439,30942.48047,zaf
2011,Male,47,174152.3463,27514.44923,8404.03209,31946.7607,zaf
2011,Male,48,174160.0118,26786.61885,7987.58787,31339.04324,zaf
2011,Male,49,163032.6446,26022.12188,7636.54369,31583.07926,zaf
2011,Male,50,139134.456,25869.19965,7798.78618,32779.84388,zaf
2011,Male,51,155659.2321,23914.84587,7399.98339,31546.94959,zaf
2011,Male,52,135472.8302,22376.9581,7266.8085,32043.39807,zaf
2011,Male,53,142452.0613,21831.53391,7030.59966,31294.31919,zaf
2011,Male,54,125671.9206,19886.77636,6547.93806,29583.00405,zaf
2011,Male,55,118624.3911,18374.84673,6389.76561,29366.74671,zaf
2011,Male,56,111620.4656,17741.40754,6251.97595,29648.51431,zaf
2011,Male,57,106539.36,16826.22106,5964.52065,28063.67581,zaf
2011,Male,58,105885.2194,15763.28604,5704.46594,27484.06175,zaf
2011,Male,59,109166.5826,15517.86755,5650.25988,27044.00667,zaf
2011,Male,60,83703.62803,14049.69922,5565.69211,26802.80398,zaf
2011,Male,61,92866.07776,12764.83069,5328.15156,25414.01911,zaf
2011,Male,62,77828.34547,11868.45699,4973.06741,25811.61688,zaf
2011,Male,63,74117.42999,11565.70771,4923.45153,26228.16296,zaf
2011,Male,64,64558.27017,10302.97306,4562.53135,25793.40063,zaf
2011,Male,65,55671.56346,9315.69043,4257.3372,24359.62727,zaf
2011,Male,66,47435.86682,8106.4479,3530.30675,22055.0355,zaf
2011,Male,67,44131.15829,7402.97158,3367.95744,22008.76767,zaf
2011,Male,68,42826.67787,6349.25588,3186.38938,19793.82092,zaf
2011,Male,69,47790.4325,6236.22995,2818.19089,18554.86344,zaf
2011,Male,70,38371.24111,5682.50236,2561.8104,17975.18241,zaf
2011,Male,71,48545.49459,5499.30345,2272.67652,16854.42953,zaf
2011,Male,72,33416.25501,4908.07922,2185.42674,16073.49559,zaf
2011,Male,73,30786.88814,4443.17352,1927.9453,14589.74344,zaf
2011,Male,74,26280.82932,4135.27508,1681.13454,13477.57728,zaf
2011,Male,75,25508.49002,3636.8471,1469.80001,12551.64882,zaf
2011,Male,76,19239.04753,3032.73815,1202.61566,10990.4697,zaf
2011,Male,77,16875.57077,2524.1593,1011.25846,9471.80987,zaf
2011,Male,78,17186.37955,2448.39217,898.54733,8696.79438,zaf
2011,Male,79,16483.79032,2055.45496,808.21259,8128.09062,zaf
2011,Male,80,13030.27927,1725.89237,726.44319,7564.79022,zaf
2011,Male,81,17794.02653,1555.00538,623.55133,6658.27841,zaf
2011,Male,82,12009.75677,1174.82972,488.28103,5850.91376,zaf
2011,Male,83,10582.54563,1047.55575,408.50977,5010.41495,zaf
2011,Male,84,8520.29633,867.52761,336.32216,4179.60399,zaf
2011,Male,85,7597.70013,674.95065,296.47955,3632.05113,zaf
2011,Male,86,6974.56577,598.07214,222.06663,2935.40523,zaf
2011,Male,87,5676.10365,489.32405,190.75724,2449.23361,zaf
2011,Male,88,3966.04807,399.46102,158.77253,1894.67893,zaf
2011,Male,89,4309.50782,379.2877,139.93116,1516.53748,zaf
2011,Male,90,3879.00159,251.55559,116.3591,1227.62404,zaf
2011,Male,91,4582.56177,224.59282,79.14249,935.10496,zaf
2011,Male,92,2493.84735,148.13184,58.11297,647.40302,zaf
2011,Male,93,3107.54974,143.685,51.3065,416.22317,zaf
2011,Male,94,978.89868,87.55903,29.29926,302.24889,zaf
2011,Male,95,834.71606,91.82591,22.53291,259.65955,zaf
2011,Male,96,867.64123,76.07925,28.49398,194.68725,zaf
2011,Male,97,1258.05065,72.35662,22.30799,154.97267,zaf
2011,Male,98,662.41214,57.60766,25.47348,123.25212,zaf
2011,Male,99,577.24386,70.50766,15.9094,97.48802,zaf
2011,Male,100,381.367,44.72216,15.88855,50.5053,zaf
2011,Male,101,538.97227,43.93793,14.55039,36.8361,zaf
2011,Male,102,318.39068,78.85959,10.4199,37.94849,zaf
2011,Male,103,248.71005,64.57529,11.50542,44.37169,zaf
2011,Male,104,253.18659,78.77012,17.97925,35.85437,zaf
2011,Male,105,257.02959,61.89086,16.53555,22.08201,zaf
2011,Male,106,277.02606,58.48179,13.85816,27.30073,zaf
2011,Male,107,242.83626,59.50729,13.6563,23.72482,zaf
2011,Male,108,265.33659,67.24364,18.76744,24.15945,zaf
2011,Male,109,274.49067,60.3238,10.14105,48.53752,zaf
2011,Male,110,314.00294,77.59538,6.83361,40.75311,zaf
2011,Male,111,374.08557,48.69355,8.6267,35.54699,zaf
2011,Male,112,27.63487,2.33814,2.12109,3.97009,zaf
2011,Male,113,26.82326,1,0,4.77977,zaf
2011,Male,114,30.27172,4.49743,0,1.20522,zaf
2011,Male,115,29.9236,3.16907,1.29801,2.34509,zaf
2011,Male,116,23.4412,1,0,4.51321,zaf
2011,Male,117,29.89354,0,0,3.41862,zaf
2011,Male,118,10.48697,3.33325,0,1.24629,zaf
2011,Male,119,21.65688,5.15747,0,1.24629,zaf
2011,Male,120,34.5496,1,2.24218,1.08406,zaf
2011,Female,0,491143.6235,46046.15352,8687.08167,26010.54,zaf
2011,Female,1,477296.2815,46166.09341,8931.65797,25782.00169,zaf
2011,Female,2,484549.6424,47892.0529,9282.50875,27117.99035,zaf
2011,Female,3,480002.1622,46478.40297,9056.4328,26049.03886,zaf
2011,Female,4,465218.049,45480.14588,8585.53323,25512.26356,zaf
2011,Female,5,444727.3085,44915.84646,8336.66714,24955.21334,zaf
2011,Female,6,436989.2922,42961.29603,8505.48863,24111.44919,zaf
2011,Female,7,398705.7701,40980.20956,7875.27943,23401.03422,zaf
2011,Female,8,373677.5419,40030.2028,8086.51637,23190.65108,zaf
2011,Female,9,364360.7939,39326.70055,8025.16333,23194.04624,zaf
2011,Female,10,378523.0194,42040.12019,8313.58891,24563.81263,zaf
2011,Female,11,386482.1458,43024.44649,8399.63091,24910.38124,zaf
2011,Female,12,361504.2346,40357.60239,7835.49143,24249.2206,zaf
2011,Female,13,365650.7049,39773.63726,8282.67606,24650.41973,zaf
2011,Female,14,380514.7409,41095.41868,8477.22175,25250.51738,zaf
2011,Female,15,410640.3759,42291.13549,9398.63202,27455.45367,zaf
2011,Female,16,409535.1857,42504.14352,9701.36753,27916.4432,zaf
2011,Female,17,421405.611,42911.40581,9557.44381,26848.45691,zaf
2011,Female,18,417389.3374,43921.47158,9729.53853,28423.26018,zaf
2011,Female,19,434616.1704,43970.76747,10207.85316,28875.35048,zaf
2011,Female,20,455875.9489,45558.44473,10992.77724,31036.45241,zaf
2011,Female,21,467963.926,46000.55928,11049.04748,32153.57954,zaf
2011,Female,22,443188.0695,43217.96778,10912.01128,31207.52653,zaf
2011,Female,23,442836.3269,41302.6965,10476.71506,31240.61035,zaf
2011,Female,24,430326.4752,40311.57869,10735.36585,30963.40672,zaf
2011,Female,25,437442.447,41205.18343,11492.8501,32599.92289,zaf
2011,Female,26,433560.058,41965.75848,11721.81388,34207.82564,zaf
2011,Female,27,408117.926,39953.98241,11639.16019,33774.64832,zaf
2011,Female,28,404074.956,40439.38468,11613.07953,34571.82732,zaf
2011,Female,29,389852.5783,38922.47979,11310.3874,34434.66258,zaf
2011,Female,30,343933.9666,37143.53889,11356.76005,34061.33134,zaf
2011,Female,31,347836.2561,35399.81066,10630.66428,32824.11715,zaf
2011,Female,32,322590.9608,33091.15301,10455.84073,31106.05717,zaf
2011,Female,33,290099.392,31852.35616,10187.98071,30824.92115,zaf
2011,Female,34,296231.5244,30861.92144,10360.92664,32199.44052,zaf
2011,Female,35,288621.629,31631.41666,10698.73027,33378.18462,zaf
2011,Female,36,283997.8135,32243.41003,10602.08234,34047.88424,zaf
2011,Female,37,264273.7154,32634.14171,10323.23783,34931.94668,zaf
2011,Female,38,260578.3526,33852.67508,10314.89921,35763.34594,zaf
2011,Female,39,259146.2691,35936.14552,10432.62129,37110.17349,zaf
2011,Female,40,221299.9699,35037.78171,10427.18348,38090.52705,zaf
2011,Female,41,250431.0547,34725.85074,9725.39529,36455.8251,zaf
2011,Female,42,239538.776,34829.81378,9744.03658,36344.78729,zaf
2011,Female,43,236646.7908,33458.06436,9216.25944,34960.95737,zaf
2011,Female,44,195117.713,31421.69414,8743.38872,33624.41519,zaf
2011,Female,45,208147.6646,32729.85251,9379.69911,33207.18967,zaf
2011,Female,46,212941.7014,32044.52778,8919.3986,33564.73364,zaf
2011,Female,47,212955.4989,31851.02146,8921.71868,33736.25462,zaf
2011,Female,48,213664.7778,31460.65814,8750.78738,33531.23473,zaf
2011,Female,49,199674.1955,30737.10263,8539.32799,34243.40549,zaf
2011,Female,50,171022.546,29559.67057,8710.64425,34311.94709,zaf
2011,Female,51,193507.859,28520.09455,8214.95378,34177.14123,zaf
2011,Female,52,172981.0948,26290.77643,7813.88861,33299.7097,zaf
2011,Female,53,174249.7988,25449.07645,7626.97188,33085.16427,zaf
2011,Female,54,149774.0806,23835.96351,7372.88145,32417.19021,zaf
2011,Female,55,147200.6443,22352.8531,7473.05313,32288.28934,zaf
2011,Female,56,139861.9342,21578.44173,7272.24235,31647.0824,zaf
2011,Female,57,134898.4404,19624.96106,6983.08219,30465.61806,zaf
2011,Female,58,134359.9733,19355.73242,6849.63,30045.23578,zaf
2011,Female,59,134044.3824,19012.04103,6792.91778,29542.58142,zaf
2011,Female,60,106088.2126,17457.62261,6634.97378,29653.0984,zaf
2011,Female,61,123280.3017,16329.17155,6252.16558,28318.80222,zaf
2011,Female,62,103638.2909,14832.45542,5876.78197,28544.31266,zaf
2011,Female,63,99148.75781,14736.02726,5590.66837,28613.024,zaf
2011,Female,64,88211.63739,13143.24822,5486.90288,28478.18928,zaf
2011,Female,65,79478.09767,12060.61668,5140.73409,26863.55223,zaf
2011,Female,66,72987.29575,10390.95417,4436.54356,24776.23262,zaf
2011,Female,67,68190.48545,9436.46344,4117.93637,24836.2143,zaf
2011,Female,68,69269.31752,8555.65049,3801.07219,22560.52977,zaf
2011,Female,69,73278.93995,8430.82915,3620.43218,21499.33412,zaf
2011,Female,70,59937.93314,7783.03501,3387.38896,20833.09437,zaf
2011,Female,71,87615.47911,7935.19169,3083.61714,19983.98258,zaf
2011,Female,72,60031.11702,6976.12158,2959.09677,19287.9577,zaf
2011,Female,73,54182.62255,6709.94085,2594.7791,17882.56064,zaf
2011,Female,74,46684.24304,6238.23561,2430.47646,16476.21526,zaf
2011,Female,75,52464.4786,6060.27849,2265.49763,15968.32696,zaf
2011,Female,76,43208.11891,4883.35313,1866.67291,14393.36583,zaf
2011,Female,77,42010.94922,4461.27309,1623.81286,12944.37178,zaf
2011,Female,78,40530.52452,4438.44495,1479.82957,12259.86409,zaf
2011,Female,79,37200.82503,3899.83408,1327.78884,11517.54193,zaf
2011,Female,80,30900.23061,3197.46487,1237.86278,11780.95805,zaf
2011,Female,81,49089.04241,3046.80145,1042.32051,10611.40496,zaf
2011,Female,82,30891.168,2578.36847,903.3016,9467.21442,zaf
2011,Female,83,25152.11518,2132.31589,746.44824,8272.57164,zaf
2011,Female,84,20175.91089,1951.88459,641.67298,7677.18981,zaf
2011,Female,85,18468.95307,1622.24003,564.16585,6711.80222,zaf
2011,Female,86,16861.97041,1444.92861,430.32902,5673.42717,zaf
2011,Female,87,14286.18424,1187.73509,356.95877,5125.69311,zaf
2011,Female,88,9612.69216,945.36679,261.65467,4237.32368,zaf
2011,Female,89,9161.11734,825.80095,271.22255,3546.24514,zaf
2011,Female,90,10109.02249,634.66141,176.29855,3072.89637,zaf
2011,Female,91,12843.43568,597.41825,147.45897,2410.73169,zaf
2011,Female,92,7010.08242,379.54829,111.79565,1610.80963,zaf
2011,Female,93,9110.88697,344.22753,64.77164,1282.59675,zaf
2011,Female,94,2593.33076,248.96779,55.06182,863.56553,zaf
2011,Female,95,2494.60823,188.55937,54.69402,723.05309,zaf
2011,Female,96,2159.05384,200.03922,47.92718,574.36157,zaf
2011,Female,97,3028.35604,158.1932,34.67954,431.28782,zaf
2011,Female,98,1511.46988,100.07838,21.26478,312.09403,zaf
2011,Female,99,1591.34311,94.19541,22.46421,223.61488,zaf
2011,Female,100,1164.74819,87.07552,16.33309,132.22458,zaf
2011,Female,101,1554.36517,93.39508,17.02182,92.71093,zaf
2011,Female,102,862.32087,95.02549,21.66589,76.42174,zaf
2011,Female,103,527.59881,100.265,28.61384,72.87062,zaf
2011,Female,104,444.06057,93.78234,15.45877,73.42722,zaf
2011,Female,105,469.5935,68.59792,11.84414,61.70503,zaf
2011,Female,106,390.95925,81.60138,21.26961,62.32348,zaf
2011,Female,107,448.83749,100.33489,24.80936,56.29046,zaf
2011,Female,108,371.48666,72.65611,24.03979,75.62536,zaf
2011,Female,109,464.54551,100.13418,22.71388,69.87725,zaf
2011,Female,110,486.13384,91.0997,14.47522,62.79722,zaf
2011,Female,111,496.50431,74.98664,15.43014,58.59735,zaf
2011,Female,112,54.29428,1.92466,2.12109,2.41862,zaf
2011,Female,113,24.79514,0,1.29801,1.24629,zaf
2011,Female,114,19.23841,4.43875,0,2.88812,zaf
2011,Female,115,46.99858,5.27738,0,5.03435,zaf
2011,Female,116,23.79793,3.44593,0,0,zaf
2011,Female,117,28.44232,3.26975,0,0,zaf
2011,Female,118,14.34669,6.11136,0,1,zaf
2011,Female,119,22.69488,3.40708,0,3.08406,zaf
2011,Female,120,16.22293,1.13745,0,1.17233,zaf
